"id","name","displayName","code","parent_id","parent_name","lat","lon"
"jIWuCl52EeE","AWL-LUH-M","AWL-LUH-M","AWL-LUH-M","LjXgIyLiwNF","Lughaya",10.2634921159855,43.6637267739707
"SftKUqTGogV","AWL-LUH-N","AWL-LUH-N","AWL-LUH-N","LjXgIyLiwNF","Lughaya",10.5521490447798,43.4604201678801
"w7pDNbkI7d0","AWL-LUH-O","AWL-LUH-O","AWL-LUH-O","LjXgIyLiwNF","Lughaya",10.4202297403376,44.0803542646437
"CcXZNWSLfPK","AWL-LUH-P","AWL-LUH-P","AWL-LUH-P","LjXgIyLiwNF","Lughaya",10.5516726830881,43.8308092180785
"eJVz1o8nyQC","AWL-LUH-Q","AWL-LUH-Q","AWL-LUH-Q","LjXgIyLiwNF","Lughaya",10.3116142993963,43.7517249929444
"sCqL5bDhAJh","BAN-HLW-A","BAN-HLW-A","BAN-HLW-A","MXA7x9ZWGwc","Heliwa",2.13657630628914,45.3941627006184
"AlHZ3ZgjHCF","BAN-HLW-B","BAN-HLW-B","BAN-HLW-B","MXA7x9ZWGwc","Heliwa",2.12299621610281,45.39288793475
"hS0iopuM0fP","BAN-HLW-C","BAN-HLW-C","BAN-HLW-C","MXA7x9ZWGwc","Heliwa",2.08176457757624,45.4259109014371
"JIjYSe3Saq0","BAN-HLW-D","BAN-HLW-D","BAN-HLW-D","MXA7x9ZWGwc","Heliwa",2.09146441064449,45.3718879333342
"WKam4fiPHjj","BAN-HLW-E","BAN-HLW-E","BAN-HLW-E","MXA7x9ZWGwc","Heliwa",2.07849349615749,45.4120657980672
"YOikxQO1MyI","BAN-HLW-F","BAN-HLW-F","BAN-HLW-F","MXA7x9ZWGwc","Heliwa",2.08118391872593,45.396600942259
"bkRqOmgH97E","BAN-HLW-G","BAN-HLW-G","BAN-HLW-G","MXA7x9ZWGwc","Heliwa",2.10559953587945,45.4438834458051
"gve8lRXzeeW","BAN-HLW-H","BAN-HLW-H","BAN-HLW-H","MXA7x9ZWGwc","Heliwa",2.11744078687954,45.4225104885008
"GMfqRZtJIZs","BAN-HLW-I","BAN-HLW-I","BAN-HLW-I","MXA7x9ZWGwc","Heliwa",2.09996990617065,45.3838437806807
"v6pieS3puyL","BAN-HLW-J","BAN-HLW-J","BAN-HLW-J","MXA7x9ZWGwc","Heliwa",2.09218542652559,45.3932626068549
"GH8WuBfj0L8","BAN-HLW-K","BAN-HLW-K","BAN-HLW-K","MXA7x9ZWGwc","Heliwa",2.10715374701406,45.4506283526663
"t71IhWobB5u","BAN-HLW-L","BAN-HLW-L","BAN-HLW-L","MXA7x9ZWGwc","Heliwa",2.09534445659678,45.4537692015053
"Sog23C4Mued","BAN-HLW-M","BAN-HLW-M","BAN-HLW-M","MXA7x9ZWGwc","Heliwa",2.10496471016337,45.4105987347152
"DY3FkyG2M3A","BAN-HLW-N","BAN-HLW-N","BAN-HLW-N","MXA7x9ZWGwc","Heliwa",2.10570760357554,45.469530775283
"cMkfN4yiADJ","BAN-HLW-O","BAN-HLW-O","BAN-HLW-O","MXA7x9ZWGwc","Heliwa",2.11571370349279,45.3838836144812
"D7cTKIFiYnw","BAN-HLW-P","BAN-HLW-P","BAN-HLW-P","MXA7x9ZWGwc","Heliwa",2.0882481104009,45.3917459076684
"ph7N2KxGGne","BAN-HLW-Q","BAN-HLW-Q","BAN-HLW-Q","MXA7x9ZWGwc","Heliwa",2.12945221724054,45.4592937997966
"Uzi88wCgep6","BAN-HLW-R","BAN-HLW-R","BAN-HLW-R","MXA7x9ZWGwc","Heliwa",2.10762362325069,45.3888815499299
"VguemjA5JJb","BAN-HLW-T","BAN-HLW-T","BAN-HLW-T","MXA7x9ZWGwc","Heliwa",2.12534293073065,45.4873522926501
"D57phjQ6OQs","BAN-HLW-U","BAN-HLW-U","BAN-HLW-U","MXA7x9ZWGwc","Heliwa",2.08545021136524,45.4397908874593
"ObtwCMXd7c0","BAN-HLW-V","BAN-HLW-V","BAN-HLW-V","MXA7x9ZWGwc","Heliwa",2.13336833830362,45.4085642864882
"HHsT8X5jbPf","AWL-BOR-A","AWL-BOR-A","AWL-BOR-A","Mo4jcaGpPXi","Borama",10.024412887391,43.1317952800145
"Tno8ecyXyv2","AWL-BOR-AA","AWL-BOR-AA","AWL-BOR-AA","Mo4jcaGpPXi","Borama",10.0043413809172,43.1906242299251
"Zl8me3uW25T","AWL-BOR-AB","AWL-BOR-AB","AWL-BOR-AB","Mo4jcaGpPXi","Borama",10.2510760175746,42.9566968188092
"ReT8UNp7NrN","AWL-BOR-AC","AWL-BOR-AC","AWL-BOR-AC","Mo4jcaGpPXi","Borama",10.1291782056579,42.9687624561621
"V9aHvVamFIr","AWL-BOR-AD","AWL-BOR-AD","AWL-BOR-AD","Mo4jcaGpPXi","Borama",10.0279990012765,43.2254056476696
"bRlz0G6OCga","AWL-BOR-AE","AWL-BOR-AE","AWL-BOR-AE","Mo4jcaGpPXi","Borama",10.1818396068631,43.1281204991972
"OPwoMy3IL8K","AWL-BOR-AF","AWL-BOR-AF","AWL-BOR-AF","Mo4jcaGpPXi","Borama",9.89647604856015,43.2675004580077
"AGpaB0QWYU2","AWL-BOR-AG","AWL-BOR-AG","AWL-BOR-AG","Mo4jcaGpPXi","Borama",10.3151609986454,43.0579674644277
"vK4TfMbnbmN","AWL-BOR-AH","AWL-BOR-AH","AWL-BOR-AH","Mo4jcaGpPXi","Borama",10.0770998110585,43.200817682432
"MWaxDOr77s7","AWL-BOR-AI","AWL-BOR-AI","AWL-BOR-AI","Mo4jcaGpPXi","Borama",10.2381027083432,43.1930231849698
"IdZ8aq0vNdx","AWL-BOR-AJ","AWL-BOR-AJ","AWL-BOR-AJ","Mo4jcaGpPXi","Borama",10.1191719029847,43.1955557382451
"utpJS1qhNf8","AWL-BOR-AK","AWL-BOR-AK","AWL-BOR-AK","Mo4jcaGpPXi","Borama",10.3137680198419,43.0332524309549
"EtsHHXv17EN","AWL-BOR-AL","AWL-BOR-AL","AWL-BOR-AL","Mo4jcaGpPXi","Borama",10.1151560197791,43.2080609733167
"usLC2EjLkep","AWL-BOR-AM","AWL-BOR-AM","AWL-BOR-AM","Mo4jcaGpPXi","Borama",9.80261056561982,43.2989731221445
"vQBGq1wIVL2","AWL-BOR-AN","AWL-BOR-AN","AWL-BOR-AN","Mo4jcaGpPXi","Borama",9.82691700625354,43.2830682887627
"ZyP4nEenU70","AWL-BOR-AO","AWL-BOR-AO","AWL-BOR-AO","Mo4jcaGpPXi","Borama",10.0062290758858,43.0888835291018
"t3Zg2FEZsJS","AWL-BOR-AP","AWL-BOR-AP","AWL-BOR-AP","Mo4jcaGpPXi","Borama",9.89573307943414,43.2805139304119
"rFVzaL7XiLP","AWL-BOR-AQ","AWL-BOR-AQ","AWL-BOR-AQ","Mo4jcaGpPXi","Borama",10.2264461363303,43.1748409400075
"g0QRRT8jdlL","AWL-BOR-AR","AWL-BOR-AR","AWL-BOR-AR","Mo4jcaGpPXi","Borama",9.8660692069303,43.2249529718209
"iyr8vODHsQt","AWL-BOR-AS","AWL-BOR-AS","AWL-BOR-AS","Mo4jcaGpPXi","Borama",10.2665016025796,43.1546372917757
"KAfk9hGPJl8","AWL-BOR-AT","AWL-BOR-AT","AWL-BOR-AT","Mo4jcaGpPXi","Borama",10.3221937683987,43.1773416113234
"hzHdr4d4XAT","AWL-BOR-AU","AWL-BOR-AU","AWL-BOR-AU","Mo4jcaGpPXi","Borama",10.28802568733,43.2478053324582
"NXYR9uJH9wC","AWL-BOR-AV","AWL-BOR-AV","AWL-BOR-AV","Mo4jcaGpPXi","Borama",10.1561447276777,43.2057255397199
"yUHXvvy7taV","AWL-BOR-AX","AWL-BOR-AX","AWL-BOR-AX","Mo4jcaGpPXi","Borama",10.2083909658987,42.9381068190127
"zBOf9ppYOcj","AWL-BOR-AY","AWL-BOR-AY","AWL-BOR-AY","Mo4jcaGpPXi","Borama",10.2548577280345,43.1560312666926
"oW5PTRDq1rV","AWL-BOR-AZ","AWL-BOR-AZ","AWL-BOR-AZ","Mo4jcaGpPXi","Borama",10.080742638996,43.1167258737537
"K0gsbvfv4nj","AWL-BOR-Aw","AWL-BOR-Aw","AWL-BOR-Aw","Mo4jcaGpPXi","Borama",10.1917488675884,43.1839353003636
"lShZiA4279B","AWL-BOR-B","AWL-BOR-B","AWL-BOR-B","Mo4jcaGpPXi","Borama",10.3504865090836,43.0949907477043
"Whv1z14EiuQ","AWL-BOR-BA","AWL-BOR-BA","AWL-BOR-BA","Mo4jcaGpPXi","Borama",10.3065851683527,43.1273217772013
"GrliVSVjbJi","AWL-BOR-BB","AWL-BOR-BB","AWL-BOR-BB","Mo4jcaGpPXi","Borama",9.73325028712158,43.2716307040731
"K8mQP2dWopx","AWL-BOR-BC","AWL-BOR-BC","AWL-BOR-BC","Mo4jcaGpPXi","Borama",10.2301613566355,42.9554447825977
"MkEjuZt2cJ1","AWL-BOR-BD","AWL-BOR-BD","AWL-BOR-BD","Mo4jcaGpPXi","Borama",9.98037466184209,43.1053624359331
"e90CacFAJeB","AWL-BOR-BE","AWL-BOR-BE","AWL-BOR-BE","Mo4jcaGpPXi","Borama",10.2060743199881,43.0430218425098
"fwrMdp0TDwR","AWL-BOR-BF","AWL-BOR-BF","AWL-BOR-BF","Mo4jcaGpPXi","Borama",9.77546059564833,43.2696660775615
"RXzxBByZsxr","AWL-BOR-BG","AWL-BOR-BG","AWL-BOR-BG","Mo4jcaGpPXi","Borama",9.92014473157348,43.148937465694
"pTdEjzofe3e","AWL-BOR-BH","AWL-BOR-BH","AWL-BOR-BH","Mo4jcaGpPXi","Borama",10.2390256654162,43.0630204874287
"fil0M6JfOAq","AWL-BOR-BI","AWL-BOR-BI","AWL-BOR-BI","Mo4jcaGpPXi","Borama",10.1923516804911,43.139518075044
"ExdRWTjVIaq","AWL-BOR-BJ","AWL-BOR-BJ","AWL-BOR-BJ","Mo4jcaGpPXi","Borama",10.2285620043794,42.9609915025864
"EHWFcUfrMVE","AWL-BOR-BK","AWL-BOR-BK","AWL-BOR-BK","Mo4jcaGpPXi","Borama",9.63182807170354,43.3227587666476
"ZlHDvHnTOBK","AWL-BOR-BL","AWL-BOR-BL","AWL-BOR-BL","Mo4jcaGpPXi","Borama",9.91194402092154,43.0905710751203
"ADKlZGziraG","AWL-BOR-BM","AWL-BOR-BM","AWL-BOR-BM","Mo4jcaGpPXi","Borama",9.80039110714653,43.2931979231028
"peIZ9jW0cmN","AWL-BOR-BN","AWL-BOR-BN","AWL-BOR-BN","Mo4jcaGpPXi","Borama",10.2951781398043,43.0179681845222
"ktuZXUjhwgr","AWL-BOR-BO","AWL-BOR-BO","AWL-BOR-BO","Mo4jcaGpPXi","Borama",10.2567647618053,42.9573886754889
"Px4GChcueaJ","AWL-BOR-BP","AWL-BOR-BP","AWL-BOR-BP","Mo4jcaGpPXi","Borama",10.2335141472327,43.0384014354237
"iS2Niw60yLn","AWL-BOR-BQ","AWL-BOR-BQ","AWL-BOR-BQ","Mo4jcaGpPXi","Borama",10.2066186939735,43.2134709443394
"FOrO5Ks86Rm","AWL-BOR-BR","AWL-BOR-BR","AWL-BOR-BR","Mo4jcaGpPXi","Borama",10.3126346937799,43.2390019052352
"sfM7H9kZxpq","AWL-BOR-BS","AWL-BOR-BS","AWL-BOR-BS","Mo4jcaGpPXi","Borama",10.2814941358321,43.0236675032266
"nsiaUEKOUbc","AWL-BOR-BT","AWL-BOR-BT","AWL-BOR-BT","Mo4jcaGpPXi","Borama",10.3152633738624,43.0481297317934
"rmEgqIktOj8","AWL-BOR-BU","AWL-BOR-BU","AWL-BOR-BU","Mo4jcaGpPXi","Borama",10.1897337361897,43.0139115853043
"uivtqSk1xUI","AWL-BOR-BV","AWL-BOR-BV","AWL-BOR-BV","Mo4jcaGpPXi","Borama",10.0104461036546,43.1317536023391
"MAFtCfhYQ4f","AWL-BOR-BW","AWL-BOR-BW","AWL-BOR-BW","Mo4jcaGpPXi","Borama",10.1970503045021,42.9463145206335
"H7y7kmxwQnX","AWL-BOR-BX","AWL-BOR-BX","AWL-BOR-BX","Mo4jcaGpPXi","Borama",9.92161750815655,43.1292432714825
"sMmaSnPPE7D","AWL-BOR-BY","AWL-BOR-BY","AWL-BOR-BY","Mo4jcaGpPXi","Borama",9.72851568577953,43.2971207677303
"taN43pw7tpd","AWL-BOR-BZ","AWL-BOR-BZ","AWL-BOR-BZ","Mo4jcaGpPXi","Borama",10.1829290392423,42.9271660941589
"VQfPeEA9BJ4","AWL-BOR-C","AWL-BOR-C","AWL-BOR-C","Mo4jcaGpPXi","Borama",10.194965447678,43.1639532488729
"T7lAYG7dAZV","AWL-BOR-CA","AWL-BOR-CA","AWL-BOR-CA","Mo4jcaGpPXi","Borama",10.1035278887708,43.1999994747438
"OdwwbF5WyZU","AWL-BOR-CB","AWL-BOR-CB","AWL-BOR-CB","Mo4jcaGpPXi","Borama",9.95312090741134,43.2289287251538
"fpukpC41MzD","AWL-BOR-CC","AWL-BOR-CC","AWL-BOR-CC","Mo4jcaGpPXi","Borama",10.309667408857,43.2099815038034
"q9vVVnNLo7V","AWL-BOR-CD","AWL-BOR-CD","AWL-BOR-CD","Mo4jcaGpPXi","Borama",10.1703137347217,43.0713793114378
"Yvf8R8HDaGK","AWL-BOR-CE","AWL-BOR-CE","AWL-BOR-CE","Mo4jcaGpPXi","Borama",10.162725574397,43.1630964257143
"fnbviX0JCiB","AWL-BOR-CF","AWL-BOR-CF","AWL-BOR-CF","Mo4jcaGpPXi","Borama",9.64826031881396,43.3177543824507
"jxVd36vPb5s","AWL-BOR-CG","AWL-BOR-CG","AWL-BOR-CG","Mo4jcaGpPXi","Borama",9.89982834581263,43.1626813017849
"Vqnf2TZDryV","AWL-BOR-CH","AWL-BOR-CH","AWL-BOR-CH","Mo4jcaGpPXi","Borama",9.94752688363569,43.269051958872
"ooyzUuv2uYQ","AWL-BOR-CI","AWL-BOR-CI","AWL-BOR-CI","Mo4jcaGpPXi","Borama",10.1318096939055,43.0100149409082
"tDkeY3ewPxT","AWL-BOR-CJ","AWL-BOR-CJ","AWL-BOR-CJ","Mo4jcaGpPXi","Borama",10.2167612748076,42.962223540888
"nrjShsAEYKC","AWL-BOR-CK","AWL-BOR-CK","AWL-BOR-CK","Mo4jcaGpPXi","Borama",10.1921599751999,42.9690408998608
"AdjShVjjX2U","AWL-BOR-CL","AWL-BOR-CL","AWL-BOR-CL","Mo4jcaGpPXi","Borama",9.85592812317526,43.2267598493308
"qZceAjWTR4u","AWL-BOR-CM","AWL-BOR-CM","AWL-BOR-CM","Mo4jcaGpPXi","Borama",10.2906546311496,43.2448359424379
"NU0TIOfxRpl","AWL-BOR-CN","AWL-BOR-CN","AWL-BOR-CN","Mo4jcaGpPXi","Borama",10.3246608838463,43.0091627176272
"K0sp3UPhGW8","AWL-BOR-CO","AWL-BOR-CO","AWL-BOR-CO","Mo4jcaGpPXi","Borama",10.1562519708426,43.1153724030379
"AZrDTSKUWLe","AWL-BOR-D","AWL-BOR-D","AWL-BOR-D","Mo4jcaGpPXi","Borama",9.91119733137507,43.1496267980636
"lsJcZdW7MJY","AWL-BOR-E","AWL-BOR-E","AWL-BOR-E","Mo4jcaGpPXi","Borama",9.92440767896653,43.2880293283746
"IQZ4saTD1bF","AWL-BOR-F","AWL-BOR-F","AWL-BOR-F","Mo4jcaGpPXi","Borama",9.81903564943399,43.2583505563085
"gEljnwuYEf8","AWL-BOR-G","AWL-BOR-G","AWL-BOR-G","Mo4jcaGpPXi","Borama",10.0110081932504,43.0771827131593
"KXNnduc0WwY","AWL-BOR-H","AWL-BOR-H","AWL-BOR-H","Mo4jcaGpPXi","Borama",10.259089084939,43.1674869043613
"dvoDYVY94xN","AWL-BOR-I","AWL-BOR-I","AWL-BOR-I","Mo4jcaGpPXi","Borama",9.93718803940949,43.1262706758427
"zoaAduHGsxa","AWL-BOR-J","AWL-BOR-J","AWL-BOR-J","Mo4jcaGpPXi","Borama",10.0181354584167,43.1692888048174
"Dhg0Mi0LO86","AWL-BOR-K","AWL-BOR-K","AWL-BOR-K","Mo4jcaGpPXi","Borama",10.2137509471168,42.9809803808262
"OQCAUuPNdDl","AWL-BOR-L","AWL-BOR-L","AWL-BOR-L","Mo4jcaGpPXi","Borama",10.3012042038138,43.0779136916312
"VZCVBnbPzpN","AWL-BOR-M","AWL-BOR-M","AWL-BOR-M","Mo4jcaGpPXi","Borama",10.0207132534543,43.1907869298564
"AlPTP3BE6VC","AWL-BOR-N","AWL-BOR-N","AWL-BOR-N","Mo4jcaGpPXi","Borama",9.78284776055384,43.3101246781268
"B6hzK8OjSw6","AWL-BOR-O","AWL-BOR-O","AWL-BOR-O","Mo4jcaGpPXi","Borama",9.90923139994037,43.2338605037038
"voOlc1nFYJm","AWL-BOR-P","AWL-BOR-P","AWL-BOR-P","Mo4jcaGpPXi","Borama",10.1503395740812,43.1597923954434
"Zfg1XXD7q8j","AWL-BOR-Q","AWL-BOR-Q","AWL-BOR-Q","Mo4jcaGpPXi","Borama",9.96595833792807,43.1270127077324
"aAR82SzcMZa","AWL-BOR-R","AWL-BOR-R","AWL-BOR-R","Mo4jcaGpPXi","Borama",9.90060500641163,43.2004692944514
"MpPtRNleoLv","AWL-BOR-S","AWL-BOR-S","AWL-BOR-S","Mo4jcaGpPXi","Borama",10.066264424795,43.1099073427579
"sxclManWG4d","AWL-BOR-T","AWL-BOR-T","AWL-BOR-T","Mo4jcaGpPXi","Borama",9.85921844875651,43.2890412946573
"rOhE37959UD","AWL-BOR-U","AWL-BOR-U","AWL-BOR-U","Mo4jcaGpPXi","Borama",10.0936041617137,43.1950663075034
"CFeXnccymBl","AWL-BOR-V","AWL-BOR-V","AWL-BOR-V","Mo4jcaGpPXi","Borama",9.97433152899485,43.1189235286997
"Z0WuVkU5h3q","AWL-BOR-W","AWL-BOR-W","AWL-BOR-W","Mo4jcaGpPXi","Borama",9.91068411104019,43.1157617967368
"H2ifT4BMTgt","AWL-BOR-X","AWL-BOR-X","AWL-BOR-X","Mo4jcaGpPXi","Borama",10.1500130966944,42.9949773635088
"l8O0WChu4Zw","AWL-BOR-Y","AWL-BOR-Y","AWL-BOR-Y","Mo4jcaGpPXi","Borama",10.2829515438039,43.1467889372995
"FcAjGkJmRzb","AWL-BOR-Z","AWL-BOR-Z","AWL-BOR-Z","Mo4jcaGpPXi","Borama",10.2141783257446,43.261268573998
"fISy7Q4ohgf","WGB-BGB-A","WGB-BGB-A","WGB-BGB-A","NLMIEVpk3fG","Baligubadle",9.09170315309963,44.485161247959
"DxFdQ8TlvjK","WGB-BGB-B","WGB-BGB-B","WGB-BGB-B","NLMIEVpk3fG","Baligubadle",9.23414092757241,44.407222860686
"tFZnOaIra0M","WGB-BGB-C","WGB-BGB-C","WGB-BGB-C","NLMIEVpk3fG","Baligubadle",9.22202219425776,43.8813356377264
"i7lfPxEEVfx","WGB-BGB-D","WGB-BGB-D","WGB-BGB-D","NLMIEVpk3fG","Baligubadle",9.0417939732427,44.4217305383715
"oKqz3szzGek","WGB-BGB-E","WGB-BGB-E","WGB-BGB-E","NLMIEVpk3fG","Baligubadle",9.22466861585791,44.4230146645383
"CCaUWnLHPXy","WGB-BGB-F","WGB-BGB-F","WGB-BGB-F","NLMIEVpk3fG","Baligubadle",8.93212871973269,44.3563715892205
"MAeT2QPI6Kn","WGB-BGB-G","WGB-BGB-G","WGB-BGB-G","NLMIEVpk3fG","Baligubadle",9.13871129042867,43.9624844186049
"PWXSXUWBpaP","WGB-BGB-H","WGB-BGB-H","WGB-BGB-H","NLMIEVpk3fG","Baligubadle",9.01305733584556,44.0846748143166
"jQjP82RCzQ1","WGB-BGB-I","WGB-BGB-I","WGB-BGB-I","NLMIEVpk3fG","Baligubadle",9.31654166627105,44.0148628970039
"HsmOjEGtoVT","WGB-BGB-J","WGB-BGB-J","WGB-BGB-J","NLMIEVpk3fG","Baligubadle",9.11841565207295,44.0574164492451
"WqV1VEULyqA","WGB-BGB-K","WGB-BGB-K","WGB-BGB-K","NLMIEVpk3fG","Baligubadle",9.04922374683004,43.9457198006882
"WbTpVXd6oq0","WGB-BGB-L","WGB-BGB-L","WGB-BGB-L","NLMIEVpk3fG","Baligubadle",9.19323326928537,44.3971353837782
"yAPFDfOixBE","WGB-BGB-M","WGB-BGB-M","WGB-BGB-M","NLMIEVpk3fG","Baligubadle",9.12742128492724,44.3536931672978
"uPesifctNtN","WGB-BGB-N","WGB-BGB-N","WGB-BGB-N","NLMIEVpk3fG","Baligubadle",9.15381580150092,44.258396191776
"JDvbwWWFkx3","WGB-BGB-O","WGB-BGB-O","WGB-BGB-O","NLMIEVpk3fG","Baligubadle",9.12304698209286,44.4953432589959
"NeACnWQefjQ","WGB-BGB-P","WGB-BGB-P","WGB-BGB-P","NLMIEVpk3fG","Baligubadle",9.13099844147049,44.4045159195661
"avzBIReCVLI","WGB-BGB-Q","WGB-BGB-Q","WGB-BGB-Q","NLMIEVpk3fG","Baligubadle",9.30113314057964,44.1606010785316
"tFOKW9MMBjO","WGB-BGB-R","WGB-BGB-R","WGB-BGB-R","NLMIEVpk3fG","Baligubadle",9.05136600380214,44.4205519620319
"PQU54wFVGQk","WGB-BGB-S","WGB-BGB-S","WGB-BGB-S","NLMIEVpk3fG","Baligubadle",8.94204374535913,44.1630005268687
"xemJJdJGsOr","WGB-BGB-T","WGB-BGB-T","WGB-BGB-T","NLMIEVpk3fG","Baligubadle",9.15306403249855,44.5024389699814
"n9qWi5eowgy","WGB-BGB-U","WGB-BGB-U","WGB-BGB-U","NLMIEVpk3fG","Baligubadle",9.40168789957256,44.0107473647166
"G48ZFIptLXw","WGB-BGB-V","WGB-BGB-V","WGB-BGB-V","NLMIEVpk3fG","Baligubadle",9.42755527578754,44.1044197806897
"XejJn9ozXNy","SNG-ERI-A","SNG-ERI-A","SNG-ERI-A","NwJomtK2Qnp","Erigavo",10.7729000839523,47.7623154542338
"ZTrfzSVLI6W","SNG-ERI-AA","SNG-ERI-AA","SNG-ERI-AA","NwJomtK2Qnp","Erigavo",10.5460415166828,47.1812549233488
"JMxyUHb0JNW","SNG-ERI-AA1","SNG-ERI-AA1","SNG-ERI-AA1","NwJomtK2Qnp","Erigavo",10.2365152691168,47.3936661746405
"p5uOJKi5Jwg","SNG-ERI-AA2","SNG-ERI-AA2","SNG-ERI-AA2","NwJomtK2Qnp","Erigavo",10.764322187576,46.8750096726793
"y6OJBfKdEGj","SNG-ERI-AB","SNG-ERI-AB","SNG-ERI-AB","NwJomtK2Qnp","Erigavo",11.0908239436515,47.4287943321454
"qC3MrLbkkRs","SNG-ERI-AB1","SNG-ERI-AB1","SNG-ERI-AB1","NwJomtK2Qnp","Erigavo",10.544038171675,47.1222603736678
"pqsDICLjJcc","SNG-ERI-AB2","SNG-ERI-AB2","SNG-ERI-AB2","NwJomtK2Qnp","Erigavo",10.7969061258011,47.1544454084416
"dKinKvNs6W2","SNG-ERI-AC","SNG-ERI-AC","SNG-ERI-AC","NwJomtK2Qnp","Erigavo",11.1817330317573,47.4895459251954
"g7dcgGAZj73","SNG-ERI-AC1","SNG-ERI-AC1","SNG-ERI-AC1","NwJomtK2Qnp","Erigavo",10.9939730876673,47.5015137089467
"zfJw2Hfv1Zv","SNG-ERI-AC2","SNG-ERI-AC2","SNG-ERI-AC2","NwJomtK2Qnp","Erigavo",10.6320000294441,46.6268602331695
"NqWMqsgDZVx","SNG-ERI-AD","SNG-ERI-AD","SNG-ERI-AD","NwJomtK2Qnp","Erigavo",10.6970274883736,46.8700124467704
"Em7D8SkuMQw","SNG-ERI-AD1","SNG-ERI-AD1","SNG-ERI-AD1","NwJomtK2Qnp","Erigavo",10.6104970219515,46.5274808589894
"m5CzFtXWL4p","SNG-ERI-AD2","SNG-ERI-AD2","SNG-ERI-AD2","NwJomtK2Qnp","Erigavo",10.0565727507286,47.4832852587694
"BZFm5L7nxah","SNG-ERI-AE","SNG-ERI-AE","SNG-ERI-AE","NwJomtK2Qnp","Erigavo",10.1762730153768,47.8244559118306
"KGfNpsZlSoe","SNG-ERI-AE1","SNG-ERI-AE1","SNG-ERI-AE1","NwJomtK2Qnp","Erigavo",10.7353148492337,47.0531012447791
"CUVKEk1Cmco","SNG-ERI-AF","SNG-ERI-AF","SNG-ERI-AF","NwJomtK2Qnp","Erigavo",10.1026356991396,47.5175931867691
"dWcX4AZQxUm","SNG-ERI-AF1","SNG-ERI-AF1","SNG-ERI-AF1","NwJomtK2Qnp","Erigavo",11.1456412464133,47.5857307037595
"ZM9KXUsFSND","SNG-ERI-AG","SNG-ERI-AG","SNG-ERI-AG","NwJomtK2Qnp","Erigavo",10.4670843743989,47.3064360772857
"OLY51qcPFtW","SNG-ERI-AG1","SNG-ERI-AG1","SNG-ERI-AG1","NwJomtK2Qnp","Erigavo",11.0498701125681,47.1947558812717
"uqImrqKYTZ0","SNG-ERI-AG2","SNG-ERI-AG2","SNG-ERI-AG2","NwJomtK2Qnp","Erigavo",10.4299299257687,47.7066056147104
"IelFmO4l5NM","SNG-ERI-AH","SNG-ERI-AH","SNG-ERI-AH","NwJomtK2Qnp","Erigavo",10.7073779833792,47.1137780417513
"TytAetYbbxm","SNG-ERI-AI","SNG-ERI-AI","SNG-ERI-AI","NwJomtK2Qnp","Erigavo",10.8080324232554,46.9951113694197
"PKfPSWCtqwy","SNG-ERI-AJ","SNG-ERI-AJ","SNG-ERI-AJ","NwJomtK2Qnp","Erigavo",10.2700306829436,47.7748765063829
"yopCGi3R2Vc","SNG-ERI-AK","SNG-ERI-AK","SNG-ERI-AK","NwJomtK2Qnp","Erigavo",10.4389221665164,47.3411457981508
"K2jWHM4d1Qz","SNG-ERI-AL","SNG-ERI-AL","SNG-ERI-AL","NwJomtK2Qnp","Erigavo",10.5312429692247,47.4136056948534
"yAcxOJKCawU","SNG-ERI-AM","SNG-ERI-AM","SNG-ERI-AM","NwJomtK2Qnp","Erigavo",10.2208243849889,47.4369314516326
"cAgzattMuhL","SNG-ERI-AN","SNG-ERI-AN","SNG-ERI-AN","NwJomtK2Qnp","Erigavo",10.4115582622367,47.3031439091304
"L5wyC7HPktV","SNG-ERI-AO","SNG-ERI-AO","SNG-ERI-AO","NwJomtK2Qnp","Erigavo",9.91361629597101,47.7346642441645
"AU10AD9HNi3","SNG-ERI-AP","SNG-ERI-AP","SNG-ERI-AP","NwJomtK2Qnp","Erigavo",10.6405395485927,47.3748987135685
"LyWMZi4f5Hj","SNG-ERI-AQ","SNG-ERI-AQ","SNG-ERI-AQ","NwJomtK2Qnp","Erigavo",10.3806381178299,47.3524296975937
"ElqFZxbennJ","SNG-ERI-AR","SNG-ERI-AR","SNG-ERI-AR","NwJomtK2Qnp","Erigavo",10.6502325840078,47.7537311369485
"R8Lf3U349sz","SNG-ERI-AS","SNG-ERI-AS","SNG-ERI-AS","NwJomtK2Qnp","Erigavo",10.4184438381527,47.4229012523
"TXtJqRoOpwZ","SNG-ERI-AT","SNG-ERI-AT","SNG-ERI-AT","NwJomtK2Qnp","Erigavo",10.8671678480955,46.9974022226771
"cVjgHXfqMh9","SNG-ERI-AU","SNG-ERI-AU","SNG-ERI-AU","NwJomtK2Qnp","Erigavo",10.4396691221422,47.2741260213845
"Li69BvsNMBn","SNG-ERI-AV","SNG-ERI-AV","SNG-ERI-AV","NwJomtK2Qnp","Erigavo",10.6693335344315,46.7079634212196
"H5nzyc0HgNE","SNG-ERI-AW","SNG-ERI-AW","SNG-ERI-AW","NwJomtK2Qnp","Erigavo",10.4333265694387,47.5715868048831
"LG4PYJxWKth","SNG-ERI-AX","SNG-ERI-AX","SNG-ERI-AX","NwJomtK2Qnp","Erigavo",10.5010379027494,46.8314742528159
